"Splunk_Instance","Splunk_Roles",app,sharing,stanza,attribute,value,author,type,updated
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"bash_history","REPORT-bhist","bash_user,bash_user_root",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,dhcpd,"REPORT-0dest_x_for_dhcpd","dest_kv_for_dhcpd_ack, dest_kv_for_dhcpd_ack2, dest_kv_for_dhcpd_discover, dest_kv_for_dhcpd_inform, dest_kv_for_dhcpd_nak, dest_kv_for_dhcpd_offer, dest_kv_for_dhcpd_request",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,dhcpd,"REPORT-dest_for_dhcpd","dest_nt_host_as_dest,dest_mac_as_dest,dest_ip_as_dest",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,dhcpd,"REPORT-dvc_for_dhcpd","dvc_for_dhcpd",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,dhcpd,"REPORT-signature_for_dhcpd","signature_for_dhcpd",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"fs_notification","REPORT-object_object_path_for_fs_notification","object_object_path_for_fs_notification",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"fs_notification","REPORT-vendor_object_category_for_fs_notification","vendor_object_category_for_fs_notification",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,hardware,"EXTRACT-RealMemory","(?i)MEMORY_REAL\s+(?P<RealMemory>[^ ]*)[ ]?",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,hardware,"EXTRACT-SwapMemory","(?i)MEMORY_SWAP\s+(?P<SwapMemory>[^ ]*)[ ]?",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,hardware,"EXTRACT-Unit","(?i)MEMORY_REAL\s+\d+\s+(?P<Unit>\w+)?",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,hardware,"EXTRACT-cpu_cores","(?i)CPU_COUNT\s+(?P<cpu_cores>[^ \n]*)?",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,hardware,"EXTRACT-cpu_type","(?i)CPU_TYPE\s+(?P<cpu_type>[^\n]*)?",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"linux_secure","REPORT-0authentication_for_linux_secure","ssh-login-events, ssh-session-close, ssh-disconnect, sshd_authentication_kerberos_success, sshd_authentication_refused, sshd_authentication_tried, sshd_login_restricted, pam_unix_authentication_success, pam_unix_authentication_failure, sudo_cannot_identify, ksu_authentication, ksu_authorization, su_simple, su_authentication, su_successful, wksh_authentication, login_authentication, ftpd_authentication",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"linux_secure","REPORT-account_management_for_linux_secure","useradd, userdel",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"linux_secure","REPORT-dest_for_linux_secure","host_as_dest",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"linux_secure","REPORT-firewall","ipfw, ipfw-stealth, ipfw-icmp, pf",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"linux_secure","REPORT-routing",iptables,system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"linux_secure","REPORT-signature_for_linux_secure_timesync","signature_for_nix_timesync",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"linux_secure","REPORT-src_for_linux_secure","src_dns_as_src, src_ip_as_src, host_as_src",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,openPorts,"REPORT-fields_for_open_ports_sh","fields_for_open_ports_sh",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"osx_secure","REPORT-0authentication_for_osx_secure","ssh-login-events, ssh-session-close, ssh-disconnect, sshd_authentication_kerberos_success, sshd_authentication_refused, sshd_authentication_tried, sshd_login_restricted, pam_unix_authentication_success, pam_unix_authentication_failure, sudo_cannot_identify, ksu_authentication, ksu_authorization, su_simple, su_authentication, su_successful, wksh_authentication, login_authentication",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"osx_secure","REPORT-account_management_for_osx_secure","useradd, userdel",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"osx_secure","REPORT-dest_for_osx_secure","host_as_dest",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"osx_secure","REPORT-firewall_for_osx_secure","ipfw, ipfw-stealth, ipfw-icmp, pf",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"osx_secure","REPORT-routing_for_osx_secure",iptables,system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"osx_secure","REPORT-signature_for_osx_secure_timesync","signature_for_nix_timesync",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,"osx_secure","REPORT-src_for_osx_secure","src_dns_as_src, src_ip_as_src, host_as_src",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,syslog,"REPORT-0authentication_for_syslog","ssh-login-events, ssh-session-close, ssh-disconnect, sshd_authentication_kerberos_success, sshd_authentication_refused, sshd_authentication_tried, sshd_login_restricted, pam_unix_authentication_success, pam_unix_authentication_failure, sudo_cannot_identify, ksu_authentication, ksu_authorization, su_simple, su_authentication, su_successful, wksh_authentication, login_authentication",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,syslog,"REPORT-account_management_for_syslog","useradd, userdel",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,syslog,"REPORT-dest_for_syslog","host_as_dest",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,syslog,"REPORT-firewall","ipfw, ipfw-stealth, ipfw-icmp, pf",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,syslog,"REPORT-routing",iptables,system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,syslog,"REPORT-signature_for_syslog_timesync","signature_for_nix_timesync",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,syslog,"REPORT-src_for_syslog","src_dns_as_src, src_ip_as_src, host_as_src",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","Splunk_TA_nix",global,vmstat,"REPORT-0kv_for_vmstat","fields_for_vmstat_sh,vmstat_linux,vmstat_osx",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",search,global,scheduler,"EXTRACT-fields","(?i)^(?:[^ ]* ){2}(?:[+\-]\d+ )?(?P<log_level>[^ ]*)\s+(?P<component>[^ ]+) - (?P<event_message>.+)",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",search,global,"splunk_web_service","EXTRACT-useragent","userAgent=(?P<browser>[^ (]+)",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",search,global,splunkd,"EXTRACT-fields","(?i)^(?:[^ ]* ){2}(?:[+\-]\d+ )?(?P<log_level>[^ ]*)\s+(?P<component>[^ ]+) - (?P<event_message>.+)",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","splunk_archiver",global,"source::.../var/log/splunk/splunk_archiver.log(.\d+)?","EXTRACT-severity,logger",".*?(?<severity>[A-Z]+) ((?<logger>[^\s]+) \-)*",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,audittrail,"EXTRACT-apiEndTime","apiEndTime=\'(?<apiEndTime>[^\']*?)\'",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,audittrail,"EXTRACT-apiStartTime","apiStartTime=\'(?<apiStartTime>[^\']*?)\'",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,audittrail,"EXTRACT-search_id","search_id=\'(?<search_id>[^\']*?)\'",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,audittrail,"EXTRACT-search_string","search=\'(?<search>.*?)\',\sautojoin",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-bundle_dir_reaper_max_ms","Bundle_Directory_Reaper_Max_Time\(ms\)=(?<bundle_dir_reaper_max_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-bundle_dir_reaper_mean_ms","Bundle_Directory_Reaper_Mean_Time\(ms\)=(?<bundle_dir_reaper_mean_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-compute_search_quota_max_ms","Compute_Search_Quota_Max_Time\(ms\)=(?<compute_search_quota_max_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-compute_search_quota_mean_ms","Compute_Search_Quota_Mean_Time\(ms\)=(?<compute_search_quota_mean_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-dispatch_dir_reaper_max_ms","Dispatch_Directory_Reaper_Max_Time\(ms\)=(?<dispatch_dir_reaper_max_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-dispatch_dir_reaper_mean_ms","Dispatch_Directory_Reaper_Mean_Time\(ms\)=(?<dispatch_dir_reaper_mean_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-enqueue_searches_count","enqueue_seaches_count=(?<enqueue_searches_count>\d+)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-get_auth_max_ms","Get_Authentication_Max_Time\(ms\)=(?<get_auth_max_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-get_auth_mean_ms","Get_Authentication_Mean_Time\(ms\)=(?<get_auth_mean_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-get_bundleList_max_ms","Get_BundleList_Max_Time\(ms\)=(?<get_bundleList_max_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-get_bundleList_mean_ms","Get_BundleList_Mean_Time\(ms\)=(?<get_bundleList_mean_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-get_serverInfo_max_ms","Get_ServerInfo_Max_Time\(ms\)=(?<get_serverInfo_max_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head","splunk_monitoring_console",global,splunkd,"EXTRACT-get_serverInfo_mean_ms","Get_ServerInfo_Mean_Time\(ms\)=(?<get_serverInfo_mean_ms>\d+(\.\d+)?)",system,Inline,"2020-02-03T04:10:49+00:00"
GMC,"PROD-GMC-1|search_head",system,system,ActiveDirectory,"EXTRACT-GUID","(?i)(?!=\w)(?:objectguid|guid)\s*=\s*(?<guid_lookup>[\w\-]+)",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,ActiveDirectory,"EXTRACT-SID","objectSid\s*=\s*(?<sid_lookup>\S+)",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,ActiveDirectory,"REPORT-MESSAGE","ad-kv",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,PerformanceMonitor,"REPORT-MESSAGE","perfmon-kv",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"access_combined","REPORT-access","access-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"access_combined_wcookie","REPORT-access","access-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"access_common","REPORT-access","access-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"anaconda_syslog","REPORT-syslog","syslog-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"cisco_syslog","REPORT-syslog","syslog-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"db2_diag","REPORT-st",db2,system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,fileTrackerCrcLog,"EXTRACT-1","(?<_KEY_1>\S+)::(?<_VAL_1>\S+)",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"linux_messages_syslog","REPORT-syslog","syslog-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"linux_secure","REPORT-syslog","syslog-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"osx_asl","REPORT-asl","bracket-space",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"postfix_syslog","REPORT-syslog","syslog-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"sendmail_syslog","REPORT-syslog","sendmail-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,snort,"REPORT-tcp","tcpdump-endpoints, colon-kv",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"source::....(?i)(evt|evtx)(.\d+)?","REPORT-MESSAGE","wel-message, wel-eq-kv, wel-col-kv",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"source::PerfmonMk...","EXTRACT-collection,category,object","collection=\""?(?P<collection>[^\""\n]+)\""?\ncategory=\""?(?P<category>[^\""\n]+)\""?\nobject=\""?(?P<object>[^\""\n]+)\""?\n",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"source::WMI...","REPORT-MESSAGE","wel-message, wel-eq-kv, wel-col-kv",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"source::WinEventLog...","REPORT-MESSAGE","wel-message, wel-eq-kv, wel-col-kv",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunk_search_messages","EXTRACT-log_level","(?i)^(?:[^ ]* ){2}(?:[+\-]\d+ )?(?P<log_level>[^ ]*)",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunk_search_messages","EXTRACT-message",".*?(message=)(?<message>.*)$",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunk_web_access","EXTRACT-extract_spent","\s(?<spent>\d+(\.\d+)?)ms$",system,Inline,"1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunk_web_access","REPORT-access","access-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunk_web_service","REPORT-fields","splunk-service-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunkd_access","REPORT-access","access-extractions, extract_spent",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunkd_remote_searches","REPORT-fields","remote_searches_extractions_starting,remote_searches_extractions_terminated",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"splunkd_ui_access","REPORT-access","access-extractions, extract_spent",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,stash,"REPORT-1","stash_extract",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,syslog,"REPORT-syslog","syslog-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,tcp,"REPORT-tcp","tcpdump-endpoints, colon-kv",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"weblogic_stdout","REPORT-st","weblogic-code",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"websphere_activity","REPORT-st","colon-line",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"websphere_trlog","REPORT-st","was-trlog-code",system,"Uses transform","1970-01-01T00:00:00+00:00"
GMC,"PROD-GMC-1|search_head",system,system,"windows_snare_syslog","REPORT-syslog","syslog-extractions",system,"Uses transform","1970-01-01T00:00:00+00:00"
